Time,AccBidOrders,AccBidVolume,AccAskOrders,AccAskVolume,AccTransaction,AccTradeVolume,AccTradeValue,date
124830,26325993,38692843,21036698,26048407,4157316,14015324,1080029,2026-05-17
124835,26335321,38432208,21043704,25903217,4158766,14021258,1080343,2026-05-17
124840,26344663,38513463,21050513,26031762,4160361,14026359,1080871,2026-05-17
124845,26354251,38715960,21057296,26009889,4161871,14030209,1081168,2026-05-17
124850,26361852,38709004,21062786,26034020,4163309,14033998,1081543,2026-05-17
124855,26370725,38737968,21068792,26092690,4164898,14039140,1081924,2026-05-17
124900,26379645,38526098,21075837,25856866,4166393,14044149,1082373,2026-05-17
124905,26389551,38693668,21083050,25915603,4167653,14047559,1082711,2026-05-17
124910,26398757,38827395,21089643,26001307,4168968,14051659,1083042,2026-05-17
124915,26407678,38650994,21096075,25987710,4170426,14055893,1083342,2026-05-17
124920,26416543,38879184,21102399,26058503,4171326,14058685,1083518,2026-05-17
124925,26424031,38757796,21108341,26001772,4173328,14065389,1083880,2026-05-17
124930,26432031,38821654,21114535,26063520,4174933,14070186,1084173,2026-05-17
124935,26438965,38915543,21120096,26045231,4176233,14076618,1084467,2026-05-17
124940,26446440,38784201,21126067,26050652,4177999,14082432,1084827,2026-05-17
124945,26454565,38627973,21132506,26076200,4179152,14085306,1085001,2026-05-17
124950,26463178,38815300,21139067,26166846,4182072,14095264,1085324,2026-05-17
124955,26470675,38735955,21144951,26155902,4183663,14100023,1085628,2026-05-17
125000,26477818,38648962,21150427,26109521,4184660,14104330,1085848,2026-05-17
125005,26487034,38668281,21157740,25985439,4185801,14107571,1086103,2026-05-17
125010,26494909,38701193,21163382,26048411,4188629,14117256,1086508,2026-05-17
125015,26504447,38697748,21170662,26087674,4190263,14122022,1086965,2026-05-17
125020,26511881,38747553,21176573,26078783,4191369,14125383,1087276,2026-05-17
125025,26520871,38788974,21183371,26113416,4193112,14130408,1088053,2026-05-17
125030,26528844,38959071,21189571,26141323,4194631,14134753,1088293,2026-05-17
125035,26536043,39043260,21195555,26195629,4195936,14138723,1088584,2026-05-17
125040,26542415,38974791,21200455,26196549,4197101,14141911,1088821,2026-05-17
125045,26550183,38801359,21206465,26102287,4198275,14145204,1089046,2026-05-17
125050,26559151,38810783,21213705,26068604,4199948,14150850,1089420,2026-05-17
125055,26566878,38946765,21219603,26103651,4201182,14154429,1089758,2026-05-17
125100,26574492,38857152,21225508,26108872,4202245,14158052,1089950,2026-05-17
125105,26583522,38848753,21232117,26073323,4205144,14167693,1090259,2026-05-17
125110,26591912,38892376,21238010,26172175,4206362,14170940,1090490,2026-05-17
125115,26599507,38923262,21243777,26167725,4208425,14177522,1090862,2026-05-17
125120,26606223,38928708,21249224,26144530,4209617,14181896,1091088,2026-05-17
125125,26613499,38846668,21255262,26131022,4211132,14186582,1091349,2026-05-17
125130,26619983,38819424,21260462,26182307,4212311,14189655,1091594,2026-05-17
125135,26627220,38815372,21266074,26161743,4213740,14193099,1091913,2026-05-17
125140,26635529,38823168,21272394,26144833,4215790,14198527,1092270,2026-05-17
125145,26643165,38759892,21278525,26070555,4217365,14202981,1092689,2026-05-17
125150,26650922,38792942,21284896,26126782,4218845,14207940,1092952,2026-05-17
125155,26658716,38700441,21291117,26058843,4220364,14212689,1093322,2026-05-17
125200,26668416,38784414,21298301,26095578,4221630,14217402,1093722,2026-05-17
125205,26677253,39005081,21304956,26165188,4223221,14223526,1094116,2026-05-17
125210,26684937,38968354,21311201,26150947,4224620,14228690,1094395,2026-05-17
125215,26692363,38928310,21317228,26094378,4225632,14231734,1094654,2026-05-17
125220,26700132,38742895,21323948,26055263,4226591,14235211,1094863,2026-05-17
125225,26707517,38961733,21330232,26122594,4227558,14237611,1095033,2026-05-17
125230,26714842,38859192,21336433,26109101,4229114,14243128,1095388,2026-05-17
125235,26723713,38800152,21343402,26104704,4231916,14249079,1095964,2026-05-17
125240,26731673,38733738,21349870,26068330,4233758,14254855,1096345,2026-05-17
125245,26739115,38756071,21356003,26077644,4235128,14258649,1096637,2026-05-17
125250,26745735,38973318,21361679,26182578,4236502,14263150,1096853,2026-05-17
125255,26753355,38825202,21367995,26063144,4237749,14266691,1097302,2026-05-17
125300,26761830,38759387,21374655,26033266,4239557,14272521,1097655,2026-05-17
125305,26771157,38798826,21382658,26134637,4241313,14278842,1098054,2026-05-17
125310,26779458,38814754,21388862,26138479,4242674,14283306,1098333,2026-05-17
125315,26788868,38912973,21395757,26180806,4244077,14288382,1098881,2026-05-17
125320,26795998,38976580,21401327,26269132,4245319,14292422,1099089,2026-05-17
125325,26803402,39026943,21407101,26275468,4246725,14296567,1099331,2026-05-17
125330,26815878,38534278,21415852,25977452,4248187,14302367,1099781,2026-05-17
125335,26826499,38964576,21423573,26132685,4249203,14306564,1100053,2026-05-17
125340,26835333,38795457,21429989,26124016,4250386,14309586,1100245,2026-05-17
125345,26842855,38959986,21436149,26211463,4251384,14312194,1100416,2026-05-17
125350,26850196,39058512,21441471,26290862,4252594,14315486,1100841,2026-05-17
125355,26857588,39062441,21447349,26317939,4253934,14318995,1101191,2026-05-17
125400,26865292,39052572,21452922,26316242,4255670,14325473,1101455,2026-05-17
125405,26872665,38978289,21458076,26300624,4256613,14328500,1101639,2026-05-17
125410,26880314,39018986,21464262,26310815,4257802,14331939,1101869,2026-05-17
125415,26887732,38847134,21470040,26298989,4259574,14337340,1102131,2026-05-17
125420,26895765,38928172,21475659,26350291,4261133,14342100,1102389,2026-05-17
125425,26902981,38936219,21480927,26349591,4262097,14345106,1102668,2026-05-17
125430,26910784,38898936,21487127,26304699,4264546,14352181,1103109,2026-05-17
125435,26918194,38934210,21492581,26335382,4265617,14355536,1103315,2026-05-17
125440,26926578,38787556,21498982,26320181,4267394,14360247,1103793,2026-05-17
125445,26935658,38851581,21505657,26351544,4268947,14365200,1104133,2026-05-17
125450,26944027,38822083,21511828,26309713,4270429,14370924,1104565,2026-05-17
125455,26957538,38788115,21521462,26294730,4271694,14377832,1105055,2026-05-17
125500,26966606,38917091,21527639,26274122,4272983,14381716,1105326,2026-05-17
125505,26976397,39007725,21534598,26380568,4274196,14385720,1105573,2026-05-17
125510,26986255,38614823,21542188,26165666,4275546,14389397,1105997,2026-05-17
125515,26995828,39049430,21549462,26325325,4276883,14393408,1106367,2026-05-17
125520,27003812,39265700,21555512,26408156,4277985,14397360,1106661,2026-05-17
125525,27010993,39212775,21560948,26389406,4279575,14403127,1107335,2026-05-17
125530,27017317,39265390,21565686,26375514,4280648,14406181,1107594,2026-05-17
125535,27024157,39316446,21570651,26415835,4281718,14409142,1107784,2026-05-17
125540,27030850,39275849,21576005,26372551,4282874,14413298,1108036,2026-05-17
125545,27037466,39193775,21581095,26375476,4283979,14416844,1108296,2026-05-17
125550,27044341,39261206,21586637,26436891,4285194,14420754,1108535,2026-05-17
125555,27052047,39006567,21592894,26347180,4286626,14424437,1108782,2026-05-17
125600,27060783,39071963,21598871,26355817,4288033,14429246,1109051,2026-05-17
125605,27068780,38940841,21605126,26338887,4289563,14434357,1109342,2026-05-17
125610,27077085,38960399,21611456,26331743,4291634,14440828,1109749,2026-05-17
125615,27085390,38889362,21617907,26355650,4293398,14445924,1110121,2026-05-17
125620,27093601,39088509,21624372,26382158,4295710,14454084,1110577,2026-05-17
125625,27100310,38864184,21629659,26360465,4297812,14461711,1110945,2026-05-17
125630,27108092,39087145,21636031,26436789,4299745,14467744,1111475,2026-05-17
125635,27116992,38792165,21643151,26358247,4303263,14479188,1111978,2026-05-17
125640,27125977,38866428,21650174,26323615,4305275,14487086,1112301,2026-05-17
125645,27135211,38955613,21657529,26386931,4306840,14492372,1112706,2026-05-17
125650,27143745,39100894,21664620,26391500,4308638,14498638,1113182,2026-05-17
125655,27152054,39042325,21671605,26356136,4310269,14505131,1113651,2026-05-17
125700,27160744,39020854,21678662,26382815,4311819,14509808,1114056,2026-05-17
125705,27171122,39039845,21686311,26412017,4313257,14514463,1114385,2026-05-17
125710,27180170,39131197,21693322,26417999,4316017,14524682,1114828,2026-05-17
125715,27187130,39179513,21698611,26527128,4317223,14529483,1115147,2026-05-17
125720,27195346,38946755,21704957,26401776,4318726,14534567,1115471,2026-05-17
125725,27203453,39093079,21711016,26488074,4319977,14539424,1115915,2026-05-17
125730,27210494,39076382,21717075,26517976,4323120,14551732,1116374,2026-05-17
125735,27219103,38995688,21723560,26506746,4324988,14557613,1116814,2026-05-17
125740,27227212,38961258,21730044,26418041,4326698,14563678,1117124,2026-05-17
125745,27234579,39029509,21736239,26508846,4328161,14567852,1117539,2026-05-17
125750,27242849,39106150,21742645,26498970,4330406,14574699,1117984,2026-05-17
125755,27250591,39111290,21748755,26503022,4331870,14579181,1118372,2026-05-17
125800,27258999,39175162,21755251,26555465,4333074,14582759,1118624,2026-05-17
125805,27268630,39141018,21762876,26516267,4335765,14591999,1119224,2026-05-17
125810,27276020,39088575,21768606,26489219,4337678,14597944,1119806,2026-05-17
125815,27285621,38679847,21775547,26386723,4340224,14608154,1120354,2026-05-17
125820,27296344,39100596,21783665,26511373,4342338,14614971,1121213,2026-05-17
125825,27304661,39140511,21790490,26468357,4346209,14625800,1121671,2026-05-17
125830,27316573,39039718,21798901,26467050,4348110,14631370,1122070,2026-05-17
125835,27328019,39182657,21807256,26514618,4349978,14636829,1122342,2026-05-17
125840,27338268,39185779,21814502,26520658,4351453,14641970,1122737,2026-05-17
125845,27347501,39212607,21821702,26522257,4353501,14647328,1123157,2026-05-17
125850,27356512,39114530,21828329,26490529,4355341,14652757,1123539,2026-05-17
125855,27364413,39034032,21834567,26410495,4356817,14657852,1123845,2026-05-17
125900,27374972,39247231,21841858,26457515,4358362,14662853,1124157,2026-05-17
125905,27384277,39280794,21848698,26469960,4359869,14667427,1124515,2026-05-17
125910,27392508,39224698,21854931,26517846,4361791,14673281,1124801,2026-05-17
125915,27401496,39193542,21861009,26560513,4363628,14679637,1125071,2026-05-17
125920,27410671,39108624,21867735,26487837,4365134,14683832,1125332,2026-05-17
125925,27419504,39112125,21873810,26507726,4366580,14687873,1125576,2026-05-17
125930,27427719,39298765,21880041,26584062,4367951,14691959,1125861,2026-05-17
125935,27435570,39256836,21886009,26590734,4369311,14695946,1126133,2026-05-17
125940,27443941,39161228,21892026,26505486,4370936,14701011,1126460,2026-05-17
125945,27452171,39223598,21898301,26618016,4372549,14705600,1126748,2026-05-17
125950,27458796,39323129,21903310,26596543,4373734,14709304,1126982,2026-05-17
125955,27466128,39311894,21908835,26653191,4376502,14717899,1127316,2026-05-17
130000,27472575,39284818,21913808,26634464,4378818,14725821,1127636,2026-05-17
130005,27485692,39244601,21923077,26554449,4381155,14733930,1128228,2026-05-17
130010,27494900,39339163,21929894,26507356,4383038,14740582,1128595,2026-05-17
130015,27504068,39439421,21937320,26584622,4384981,14745757,1129160,2026-05-17
130020,27512676,39397979,21943911,26510197,4386610,14750445,1129700,2026-05-17
130025,27523919,39293500,21952232,26528027,4388951,14755957,1130625,2026-05-17
130030,27533688,39395329,21959698,26528115,4391220,14762983,1130974,2026-05-17
130035,27544133,39278724,21967814,26568474,4393563,14772670,1131618,2026-05-17
130040,27554817,39356820,21976278,26581381,4395946,14779747,1132035,2026-05-17
130045,27563605,39346995,21983565,26638610,4397336,14784464,1132301,2026-05-17
130050,27572979,39226682,21990588,26577448,4399165,14790473,1132674,2026-05-17
130055,27582858,39367879,21997993,26671587,4400460,14794333,1132936,2026-05-17
130100,27590824,39303499,22004294,26641128,4402368,14800765,1133294,2026-05-17
130105,27602358,39274653,22012992,26664066,4405877,14810294,1133978,2026-05-17
130110,27613419,39234403,22022215,26559484,4409607,14820194,1134774,2026-05-17
130115,27623129,39259575,22030313,26613594,4412148,14827112,1135249,2026-05-17
130120,27631964,38979588,22037685,26481200,4414887,14835727,1135791,2026-05-17
130125,27641637,39190621,22046191,26567079,4417140,14842424,1136212,2026-05-17
130130,27651461,39244563,22054197,26565581,4419217,14847897,1136616,2026-05-17
130135,27661399,39204881,22062858,26610146,4421957,14854715,1137118,2026-05-17
130140,27672260,39236055,22071627,26661720,4424045,14861188,1137498,2026-05-17
130145,27683536,38793522,22080214,26395119,4426097,14870796,1138093,2026-05-17
130150,27697846,38871704,22091008,26504077,4428740,14878945,1138846,2026-05-17
130155,27709591,39044629,22100162,26445708,4430903,14885826,1139352,2026-05-17
130200,27721124,39029640,22108896,26429536,4432986,14893982,1139964,2026-05-17
130205,27734068,39221423,22118236,26280114,4435013,14901856,1140498,2026-05-17
130210,27746831,39261542,22128757,26539413,4436890,14908813,1140906,2026-05-17
130215,27760298,39303128,22138208,26550447,4438566,14915547,1141304,2026-05-17
130220,27769797,39372014,22145385,26645029,4440830,14924117,1141809,2026-05-17
130225,27779734,39289824,22153201,26636392,4442541,14930801,1142181,2026-05-17
130230,27790976,39318407,22161633,26637182,4444338,14936625,1142470,2026-05-17
130235,27801454,39425957,22169451,26715657,4447374,14946618,1142954,2026-05-17
130240,27811887,39404001,22177550,26724929,4449194,14951372,1143541,2026-05-17
130245,27822438,39297234,22185727,26604102,4451323,14958004,1143886,2026-05-17
130250,27833618,39031657,22194644,26495841,4453557,14965189,1144410,2026-05-17
130255,27847888,39133104,22205085,26437368,4455958,14977527,1145177,2026-05-17
130300,27860857,39137815,22214131,26532674,4457919,14984049,1145678,2026-05-17
130305,27873025,39361720,22223073,26608167,4459297,14989675,1145999,2026-05-17
130310,27884023,39233331,22231169,26584467,4460821,14994718,1146385,2026-05-17
130315,27894943,39291509,22239707,26618353,4462243,14999242,1146680,2026-05-17
130320,27905790,39432220,22248109,26729700,4463747,15005260,1146939,2026-05-17
130325,27916100,39351236,22255801,26746073,4465404,15011600,1147293,2026-05-17
130330,27925706,39401813,22263147,26733742,4467209,15019296,1147649,2026-05-17
130335,27937159,39275937,22271952,26746739,4469332,15025043,1148040,2026-05-17
130340,27947293,39587937,22279845,26878306,4471455,15033160,1148394,2026-05-17
130345,27954260,39617944,22285547,26853540,4473061,15037786,1148655,2026-05-17
130350,27961792,39546345,22292049,26842956,4475036,15044529,1148993,2026-05-17
130355,27969743,39568765,22298366,26914022,4476522,15049398,1149339,2026-05-17
130400,27978346,39506297,22304510,26867399,4478617,15055808,1149717,2026-05-17
130405,27990806,39541561,22312462,26908344,4481479,15065265,1150412,2026-05-17
130410,27999876,39476991,22318875,26912508,4482844,15070417,1150719,2026-05-17
130415,28008870,39638927,22325365,26950670,4485217,15078027,1151038,2026-05-17
130420,28017213,39582031,22331914,26925693,4486654,15082322,1151416,2026-05-17
130425,28026826,39390220,22338707,26858617,4488547,15088308,1151787,2026-05-17
130430,28035486,39498248,22345388,26933985,4490156,15093499,1152061,2026-05-17
130435,28044465,39411929,22352703,26874145,4491665,15098788,1152420,2026-05-17
130440,28055209,39359345,22360139,26894564,4493538,15105264,1152910,2026-05-17
130445,28065297,39198329,22367064,26798527,4495053,15110058,1153273,2026-05-17
130450,28079115,39216833,22376993,26652162,4497227,15119038,1153955,2026-05-17
130455,28099462,38949528,22391479,26373868,4501103,15138135,1155598,2026-05-17
130500,28114770,39240516,22402303,26531486,4502501,15143376,1156042,2026-05-17
130505,28129964,39244063,22412991,26459956,4504322,15149768,1156660,2026-05-17
130510,28141681,39676446,22422473,26583227,4506434,15156444,1157153,2026-05-17
130515,28152757,39465453,22430692,26582209,4508045,15162639,1157574,2026-05-17
130520,28164039,39672882,22438885,26635760,4509341,15166738,1157873,2026-05-17
